Date,Text,Label
2019-04-02 02:19:51+00:00,"@HasanBadjrie Utk perihal tsb benar Bpk Hasan, utk transfer ke bank syariah mandiri atau ke bank lain tetap melalui teller dikenakan biaya Rp5.000,-/transaksi. Tks~Aini",1
2019-04-02 02:17:23+00:00,"@aprillantika Halo Ibu Aprilliantika, utk saat ini pembayaran UTBK melalui Bank Mandiri terpantau normal, mohon informasi keterangan/gambar terkait kendala yg dialami. Tks~Aini",1
2019-04-02 02:16:51+00:00,@rina_holland @Mandiri_OLT @PrivyID @ojkindonesia @IDX_BEI Terima kasih Ibu Rina atas update informasi yg diberikan. Semoga Bank Mandiri selalu dpt meningkatkan kualitas pelayanan kepada setiap nasabah. Tks~Gara,1
2019-04-02 02:15:43+00:00,"@bankmandiri Ada 5 produk. 
1. Kartu debit mandiri silver
2. Kartu e-money
3. Kartu Garuda miles
4. Kartu kredit skyZ
5. Fiestapoin
#tebakanmandiri",1
2019-04-02 02:12:28+00:00,"Permudah Nasabah Investasi di Pasar Modal, Mandiri Sekuritas Luncurkan DigiSign https://t.co/4P8giMVhvG @Mandiri_OLT @PrivyID @ojkindonesia @IDX_BEI @bankmandiri",1
2019-04-02 02:09:44+00:00,"Bank Mandiri (BMRI) akan melakukan penerbitan umum berkelanjutan obligasi global sebesar USD2 miliar untuk memperkuat struktur likuiditas berdenominasi valuta asing. Tahun ini, jumlah bond… https://t.co/SaN1KVSrxu",1
2019-04-02 02:04:24+00:00,"@bankmandiri min, saya mau tanya. kl trf melalui teller ke bank syariah mandiri. apakah kena charge?
terima kasih",1
2019-04-02 02:02:38+00:00,"@phnnmbr Selamat pagi Bpk/Ibu, mohon maaf Bpk/Ibu untuk kantor cbg Bank Mandiri Jakarta Mal Kelapa Gading tidak beroperasional pada tanggal 3 April 2019. Tks~Indi",1
2019-04-02 02:02:00+00:00,"Tebak ada berapa produk Bank Mandiri yang tampak dalam gambar?

#tebakanmandiri https://t.co/CL2SuZ7q9Y",1
2019-04-02 02:01:05+00:00,@bankmandiri transfer antar bank juga gratis nih?,1
2019-04-02 02:01:00+00:00,"Sahabat, aktivasi #tebakanmandiri masih berlanjut. Dapatkan saldo #mandiriemoney Rp50.000 utk 10 pemenang. Jawab dgn reply @bankmandiri / retweet disertai hashtag #tebakanmandiri. Periode aktivasi 1 s.d. 7 Apr'19 pk.23.59 WIB. Info klik: https://t.co/Y65ufh2iUY",1
2019-04-02 02:00:00+00:00,"Dengan Mandiri Tabungan Bisnis, #bisnisjadimudah.

Ribuan kantor cabang
Ribuan ATM setor tarik
Puluhan ribu ATM
Biaya transaksinya gratis (biaya transfer, biaya kliring, dan biaya RTGS)

Saatnya bisnis jadi mudah, saatnya mandiri. https://t.co/H4acZz8vFB",1
2019-04-02 01:49:02+00:00,"KABAR PASAR 2 APRIL: Emiten Konstruksi Siap Melaju, Bank Mandiri Emisi US2 Miliar https://t.co/z4pqlvzHBm",1
2019-04-02 01:48:16+00:00,"@getavs Mohon maaf atas ketidaknyamanan yg Ibu Disarana alami, utk email Ibu akan dibalas sesuai antrian ya. Mohon utk menunggu balasan email kami. Tks~Aini",1
2019-04-02 01:45:51+00:00,Moody's Assigns (P)Baa2 to Bank Mandiri's US$2B EMTN Program #BankMandiri #MediumTermNotes #Moody'sRating #rating https://t.co/1Py3u7mRhJ https://t.co/WGHDViiJL8,1
2019-04-02 01:44:49+00:00,"@bankmandiri sudah sehari belum ada balasan juga, tolong dong di follow up",1
2019-04-02 01:28:29+00:00,"@jinshooky Selamat pagi Bpk/Ibu, mohon maaf atas ketidaknyamanannya. Apabila Bpk/Ibu sudah mengirimkan pesan melalui email kami. Mohon kesediaan Bpk/Ibu utk menunggu, dikhawatirkan dalam antrian ya. Tks~Gara",1
2019-04-02 01:26:39+00:00,"@NURHAKIM21 Terima kasih kembali Bpk Rosidin, semoga berkenan dgn informasi yg kami sampaikan  :) ~Gara",1
2019-04-02 01:22:50+00:00,@bankmandiri Baik terima kasih atas informasinya,1
2019-04-02 01:17:31+00:00,"@dillamonika Mohon maaf atas ketidaknyamanannya Ibu Aldilla, agar dpt kami tindaklanjuti mohon informasi nomor ID mesin ATM yg berawalan S1XXXXXX ya. Tks~Yuma",1
2019-04-02 01:15:51+00:00,"@NURHAKIM21 Selamat pagi Bpk Rosidin, perihal tsb bisa ya. Dapat kami informasikan untuk kartu mandiri e-money dapat digunakan utk pembayaran tol, e-ticket busway &amp; kereta commuterline, pembayaran parkir, pembayaran di toko retail &amp; restoran dan pembelian BBM di SPBU Pertamina. Tks~Quita",1
2019-04-02 01:13:39+00:00,"@botanically Terima kasih Bpk Imam atas partisipasinya, semoga beruntung ya :) ~Yuma",1
2019-04-02 01:12:51+00:00,"@ganendraawang Baik Bpk Ganendra, mohon informasi utk layanan yg digunakan saat melakukan transaksi melalui mandiri ATM atau layanan mandiri online. Tks~Nesa",1
2019-04-02 01:06:58+00:00,@bankmandiri pagi.. Apakah emoney bisa di pakai etoll?,1
2019-04-02 01:05:43+00:00,"@dillamonika Selamat pagi Ibu Aldilla, mohon informasi lebih lanjut mengenai ID mesin ATM yg berkendala tsb agar dpt kami tindaklanjuti. Tks ~ Qina",1
2019-04-02 01:03:46+00:00,"@nrputr Terima kasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Qina",1
2019-04-02 01:03:22+00:00,"@Herumang Terima kasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Qina",1
2019-04-02 00:58:59+00:00,Dialogis dan himbauan kepada Satpam Bank Mandiri Paiton. https://t.co/IztdO8RPtP,1
2019-04-02 00:57:06+00:00,"@yeddong_ Selamat pagi Bpk/Ibu, perihal tsb Bpk/Ibu dpt mencobanya kembali di  mandiri ATM yg berbeda. Sebagai alternatif utk pembayaran UTBK dpt  dilakukan melalui Kantor Cabang Bank Mandiri terdekat ya. Tks~Sahal",1
2019-04-02 00:52:33+00:00,"Video Siswa MTs Bobol Situs NASA, BCA, Bank Mandiri, Bank Jateng, BI, dan KPU : Butuh Waktu 3 Menit https://t.co/K74H5spwSA",1
2019-04-02 00:51:46+00:00,@fhmmsrrh Mohon maaf atas ketidaknyamanannya Ibu Aim. Laporan Ibu sangat berharga utk Bank Mandiri dan akan menjadi perhatian kami dlm meningkatkan pelayanan kpd nasabah. Sebagai informasi utk operasional Kantor Cabang pukul 08.00 s.d 15.00 WIB ya. Tks~Nesa,1
2019-04-02 00:49:36+00:00,"@niffadf @Telkomsel @BNI @BANKBRI_ID @linkaja If you feel you have never been registered as a Mandiri e-cash customer, please be able to ignore the SMS notification. Thanks~Yuma (end)",1
2019-04-02 00:49:28+00:00,"@niffadf Hi Mrs. Iffa, we can inform you as of March 31, 2019 there is a transfer of Mandiri e-cash account to LinkAja so that every cellphone number was registered as the Mandiri e-cash account was transferred to LinkAja. (cont)",1
2019-04-02 00:45:53+00:00,"@ganendraawang Dear Bpk Ganendra, mohon pastikan no rekening tujuan aktif dan dlm memasukan no rekening tujuan sdh sesuai dgn benar ya. Kami persilahkan Bpk melakukan konfirmasi ke pihak pemilik rekening utk memastikan kembali no rekening yg dimiliki. Tks~Nesa",1
2019-04-02 00:43:10+00:00,"@Dhodi_R Terima kasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Qina",1
2019-04-02 00:43:05+00:00,"@kang_looqman Terima kasih Bpk Luqman atas partisipasinya, semoga beruntung ya :) ~ Nesa",1
2019-04-02 00:42:54+00:00,"@Dhodi_R Terima kasih Bpk Dhodi atas partisipasinya, semoga beruntung ya :) ~ Nesa",1
2019-04-02 00:42:41+00:00,@MuelMueng Baik Bpk Samuel. Tks ~ Qina,1
2019-04-02 00:37:28+00:00,"@andysuwandi123 Terima kasih Bpk Andi atas partisipasinya, semoga beruntung ya :) ~Yuma",1
2019-04-02 00:35:03+00:00,"@ulie_09 Selamat pagi Ibu Yuli, apabila Ibu ingin melakukan pendaftaran mandiri online dgn nomor HP yg sebelumnya sdh terdaftar di sistem Bank Mandiri saat pembukaan rekening maka dpt dilakukan di mandiri ATM. Namun, apabila menggunakan nomor HP yg lain (1)",1
2019-04-02 00:33:58+00:00,"@ubermoon @bankmandiri Bisa top up pake aplikasi kok kak Bul, tapi hape-nya harus ada fitur NFC yg cuma ada di kelas menengah ke atas 😋

*sambil umpetin hape sobat missqueen*",1
2019-04-02 00:26:25+00:00,"@robertab_id  Pagi Sahabat. Perihal kendala antrean online, mohon maaf atas ketidaknyamanannya. Jika berkenan, sahabat dapat mengajukan melalui bank SPO yang bekerja sama dengan BPJS Ketenagakerjaan yaitu BNI, BRI, BCA, bank Mandiri, BJB dan BTN tanpa registrasi (1/2)",1
2019-04-02 00:16:05+00:00,@bankmandiri Ada 5 min rupa rupa warnanya 😅😅😅,1
2019-04-01 23:56:32+00:00,"06.55 Wib Polwan Sat Lantas Resta Depok Pengaturan Lalin Dan Bantu Penyebrangan Masyarakat Di Jl.Margonda Raya Depan Bank Mandiri, Lalin Kedua Arah Ramai Lancar. @NTMCLantasPolri @TMCPoldaMetro @Sosmed_NTMC https://t.co/wVlXP2BwFw",1
2019-04-01 23:54:28+00:00,"@bankmandiri Sama2 Pak Adam dan Aminnn       🙏🙏

#tebakanmandiri",1
2019-04-01 23:22:43+00:00,"@Ming01He Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~Adam",1
2019-04-01 23:22:35+00:00,"@Ver01Mar Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~Adam",1
2019-04-01 23:21:04+00:00,"@MuelMueng Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~Adam",1
2019-04-01 23:20:48+00:00,"@rolinoid Halo Bpk Rolino, untuk aktivasi layanan sms banking finansial dpt mendatangi kantor cab terdekat dgn membawa KTP asli, butab dan mandiri debit. Tks ~ Adam",1
2019-04-01 23:19:03+00:00,"@sesey Untuk menindaklanjuti pengaduan Ibu Sri, kami membutuhkan beberapa data. Demi keamanan data dimaksud, mohon kesediaannya mengirimkan email ke mandiricare@bankmandiri.co.id  atau melalui layanan mandiri call 14000 agar dilakukan pengecekan lebih lanjut. Tks ~ Adam",1
2019-04-01 23:18:32+00:00,"@Ayudaysz Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~Adam",1
2019-04-01 23:13:47+00:00,"@proudnctzens Saat ini layanan mandiri online dan ATM Bank Mandiri terpantau normal, Bpk/Ibu dapat juga melakukan pembayaran melalui kantor cabang Bank Mandiri, mandiri SMS, dan melalui ATM bersama/link/prima. Tks~Toby",1
2019-04-01 23:07:12+00:00,"@SulthoniIrfan Hai Bpk Irfan, untuk layanan mandiri internet sudah dialihkan menjadi mandiri online, untuk pendaftaran dapat melalui kantor cabang Bank Mandiri terdekat dengan membawa KTP, kartu mandiri debit dan buku tabungan. Tks~Toby",1
2019-04-01 23:05:48+00:00,"@bagindavic 6. PKS (Perjanjian Kerja Sama) Kredit (Copy)
7. Surat Kuasa Bendahara untuk  memotong gaji (Copy)
pengajuan dapat dilakukan di kantor cabang Bank Mandiri terdekat ya. Tks~Toby",1
2019-04-01 19:23:24+00:00,"@ivanaldooo Untuk menindaklanjuti pengaduan Bpk Ivan, kami membutuhkan beberapa data. Demi keamanan data dimaksud, mohon kesediaannya mengirimkan email ke mandiricare@bankmandiri.co.id  atau melalui layanan mandiri call 14000 agar dilakukan pengecekan lebih lanjut. Tks ~ Adam",1
2019-04-01 19:22:34+00:00,"@rolinoid Halo Bpk Rolino, apabila sebelumnya Bpk telah terdaftar layanan mandiri sms banking finansial maka Bpk dpt melakukan aktivasi pada aplikasi mandiri online ya untuk layanan mandiri online. Tks ~ Adam",1
2019-04-01 19:20:30+00:00,"@lockeralfonso Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~Adam",1
2019-04-01 19:20:08+00:00,"@cherellianice Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~Adam",1
2019-04-01 19:20:00+00:00,@AmmarGill Sudah kami informasikan melalui DM ya Bpk Ammar. Tks~Toby,1
2019-04-01 19:18:24+00:00,@yhsdeo Dikarenakan Bank Mandiri hanya penerima dana dan bersifat pasif mohon pengirim dana konfirmasi ke Bank penerbit rekening ya Bpk Yohanes. Tks~Toby,1
2019-04-01 19:16:56+00:00,"@Benzky Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Adam",1
2019-04-01 19:16:40+00:00,"@narendrasaguna @gopayindonesia Untuk menindaklanjuti pengaduan Bpk Narendra, kami membutuhkan beberapa data. Demi keamanan data dimaksud, mohon kesediaannya mengirimkan email ke mandiricare@bankmandiri.co.id  atau melalui layanan mandiri call 14000 agar dilakukan pengecekan lebih lanjut. Tks ~ Adam",1
2019-04-01 19:13:52+00:00,"@nur_oelL Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Toby",1
2019-04-01 19:13:41+00:00,"@aripprastyo30 Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Toby",1
2019-04-01 19:13:31+00:00,"@ega_arlintang Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Toby",1
2019-04-01 18:39:02+00:00,"@RizalFi77485426 Hai Bpk Rizal, mohon melakukan pendaftaran vbv terlebih dahulu melalui kantor cabang Bank Mandiri terdekat dengan membawa KTP, kartu mandiri debit dan buku tabungan. Tks~Toby",1
2019-04-01 17:00:04+00:00,"@Ichsan90_IM dilampirkan :
1. KTP suami-istri asli dan foto copy,
2. KK asli dan foto copy,
3. Kartu JKN KIS,
4. Surat keterangan lahir,
5. Buku tabungan rekening salah satunya Bank Mandiri, BNI, BRI dan BCA. 
Peserta bisa melakukan pembayaran iuran ketika sudah datang (3/4)",1
2019-04-01 16:46:15+00:00,"@MY0V1 Hai Bpk Awan, ada perihal Bank Mandiri yang dapat kami informasikan. Tks~Toby",1
2019-04-01 16:35:06+00:00,"#mandiripromo
@bankmandiri https://t.co/02mpY1ci7B",1
2019-04-01 16:34:02+00:00,"Kasus Penipuan Dana Taspen di Tubaba, Bank Mandiri Taspen Akan Berikan Klarifikasi https://t.co/JhAHV0rDgT https://t.co/BJFa7ZwMe5",1
2019-04-01 15:51:40+00:00,"@bankmandiri @gojekindonesia selamat malam, tadi sore saya topup lewat mandiri e banking 50k sampai sekarang blm masuk ke gopay saya. Trus gimana yaa? https://t.co/5eErdzh8mg",1
2019-04-01 15:50:36+00:00,"Bang @bankmandiri, Mandiri Online lagi bermasalah yes? Top up e-money berhasil tapi pas mau update saldonya gagal maning. Tolong dibantu yes.",1
2019-04-01 15:46:51+00:00,"@faizprakasa Agar dapat melakukan aktivasi layanan mandiri online, maka Bpk Faiz harus terdaftar ke dalam layanan mandiri SMS finansial melalui Kantor Cabang Bank Mandiri ya. Mohon info apakah Bpk sudah terdaftar ke dalam layanan mandiri SMS finansial yang dimaksud melalui Kantor Cabang (1)",1
2019-04-01 15:43:53+00:00,"@bankmandiri Ini min, temenku udah konfirmasi dan cek mutasi. Lalu siapa yg error ? BNI atau MANDIRI ? 🙄🙄🙄 https://t.co/LoK7GhWvci",1
2019-04-01 15:34:41+00:00,"Damai Putra Group dan Bank Mandiri Kucurkan KPR Milenial
#bankmandiri #kprmilenial #milenial #properti #bekasi #beritaproperti #beritaterkini #propertiterkini https://t.co/fiMdBsXAdY https://t.co/2cRfEbKIUo",1
2019-04-01 15:23:00+00:00,"@ErliAlmira Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Rafa",1
2019-04-01 15:22:37+00:00,"@natafosca Baik Ibu Lis, semoga berkenan dgn informasi yg kami berikan. Tks ~ Rafa",1
2019-04-01 15:15:56+00:00,"@AdelliaClarissa Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Rafa",1
2019-04-01 15:15:48+00:00,"@taqim1973 Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Rafa",1
2019-04-01 15:15:42+00:00,"@YurikeNovianty Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Rafa",1
2019-04-01 15:15:36+00:00,"@JasmineMaulidi Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Rafa",1
2019-04-01 15:06:41+00:00,"@nnandarii dilampirkan :
1. KTP suami-istri asli dan foto copy,
2. KK asli dan foto copy,
3. Kartu JKN KIS,
4. Surat keterangan lahir,
5. Buku tabungan rekening salah satunya Bank Mandiri, BNI, BRI dan BCA. 
Peserta bisa melakukan pembayaran iuran ketika sudah datang (3/4)",1
2019-04-01 15:02:57+00:00,@chndrnns @bankmandiri utk pengecekan dpt dilakukan dgn mengirimkan pesan melalui email ke mandiricare@bankmandiri.co.id atau Bpk/Ibu dpt menghubungi layanan mandiri call 14000 agar dpt kami lakukan pengecekan lebih lanjut. Tks ~ Theo (End),1
2019-04-01 15:02:49+00:00,"@chndrnns @bankmandiri Halo Bpk/Ibu, Mohon maaf ats ketidaknyamanan yg Bpk/Ibu alami, perihal tsb kami saranakan Ibu utk melakukan pengecekan status kartu debit (1)",1
2019-04-01 14:40:23+00:00,"@mandiricare ada apa dengan sistem atm @bankmandiri ?
Saya mau tarik tunai, ketika sudah memilih nominal ada notif ""transaksi anda dibatalkan...""
Demi keamanan silahkan ganti pin anda. Ketika saya ganti pin di minta masukkan tgl lahir. Setlah itu masukkan pin lama dan pin baru",1
2019-04-01 14:38:50+00:00,"@Jamie_Alwan atau melakukan cetak rekening koran 6 bulan terakhir melalui KC Bank Mandiri terdekat dgn membawa KTP, butab dan mandiri kartu debit serta dikenakan biaya sebesar Rp2.500,-/Lembar. Tks ~ Theo (End)",1
2019-04-01 14:32:42+00:00,"@Benyantons Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Rafa",1
2019-04-01 14:32:10+00:00,"@atok_hardiyanto Halo Bpk Atok, mhn maaf atas ketidaknyamanannya. Dpt kami informasikan layanan ATM Bank Mandiri saat ini terpantau normal. Untuk menindaklanjuti pengaduan Bpk, kami membutuhkan beberapa data. Demi keamanan data dimaksud, mohon kesediaannya mengirimkan email (cont)",1
2019-04-01 14:29:07+00:00,"@yosiikarera Halo Ibu Yosi, utk pendaftaran mandiri online dpt dilakukan di mesin ATM Bank Mandiri terdekat dgn memastikan nomor telepon sdh terdaftar pd sistem, apabila blm dpt mendatangi kantor cabang Bank Mandiri terdekat dgn membawa KTP, butab &amp; mandiri kartu debit ya. Tks~Rady",1
2019-04-01 14:27:09+00:00,"@yosiikarera Hallo Ibu Yosi, utk pendaftaran layanan mandiri online tdk dpt dilakukan secara online ya, perihal tsb Ibu dpt melakukan pendaftaran melalui KC Bank Mandiri terdekat dgn membawa KTP, butab dan mandiri kartu debit. Tks ~ Theo",1
2019-04-01 14:21:05+00:00,@bankmandiri Aamiin #tebakanmandiri,1
2019-04-01 14:19:52+00:00,@bankmandiri Di dlm video ada 5 gambar produk Bank Mandiri #tebakanmandiri,1
2019-04-01 14:15:36+00:00,"@agathapatricia Sama-sama Ibu Agatha, terimakasih kembali atas update informasi yg diberikan. Tks ~ Rafa",1
2019-04-01 14:14:41+00:00,"@Hpoer88 Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Rafa",1
2019-04-01 14:14:02+00:00,"@mentaibox Halo Bpk/Ibu, perihal dana yg ditujukan ke Bank Mandiri kami persilahkan konfirmasi melalui bank pihak pengirim ya, karena dalam hal ini Bank Mandiri bersifat pasif (bank penerima). Tks ~ Rafa",1
2019-04-01 14:12:55+00:00,"@Galihollic @mandiricare Halo Bpk Galih, mohon maaf atas ketidaknyamanannya. Utk menindaklanjuti kendala yg Bpk alami kami persilahkan mengirimkan pesan melalui email mandiricare@bankmandiri.co.id atau layanan mandiri call 14000 utk pengecekkan lebih lanjut. Tks ~ Rafa",1
2019-04-01 13:52:03+00:00,"@Galihollic @bankmandiri Hallo Bpk Galih, mohon maaf ats ketidaknyamanan yg Bpk alami, agar kami dpt menindaklanjuti perihal tsb, kami mohon kesediaan Bpk utk mengirimkan pesan melalui email ke mandiricare@bankmandiri.co.id atau Bpk dpt menghubungi kami melalui layanan mandiri call 14000. Tks ~ Theo",1
2019-04-01 13:50:07+00:00,"Rumors of Acquisition of Kerek in Bank Mandiri and Permata Bank - CNN Indonesia

https://t.co/qTPoT8x6fB",1
2019-04-01 13:40:54+00:00,"@richamuchlis Halo Ibu Rica, mhn maaf atas ketidaknyamanannya. Kami persilahkan melakukan update/perbaharui saldo e-money melalui aplikasi mandiri online dgn device berfitur NFC, mesin ATM Bank Mandiri atau mesin EDC Bank Mandiri agar saldo bertambah ya. Tks~Rady",1
2019-04-01 13:38:30+00:00,"@mu__al Halo Bpk/Ibu, utk perihal kendala yg dialami sdh kami informasikan melalui mention @.bankmandiri ya. Tks~Rady",1
2019-04-01 13:23:17+00:00,"#Repost bappeda.kotakediri
• • • • • •
Senin (01/04/2019) Barenlitbang bersama TNP2K dan Bank Mandiri kembali menyelenggarakan Sosialisasi dan Registrasi data RTS penerima program ujicoba… https://t.co/WlmpY2TWUN",1
2019-04-01 13:21:30+00:00,"@deman1ck77 Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Rafa",1
2019-04-01 13:17:54+00:00,"@mu__al Halo Bpk/Ibu, mohon maaf atas ketidaknyamanannya. Perihal tsb kami persilahkan mengirimkan pesan melalui email mandiricare@bankmandiri.co.id atau layanan mandiri call 14000 utk pengecekkan lebih lanjut. Tks ~ Rafa",1
2019-04-01 13:16:00+00:00,No ref nya sama... Tp kepotongnya 2x... Gmn min?@bankmandiri https://t.co/npNMjBkvPm,1
2019-04-01 13:12:22+00:00,@bankmandiri  min.. saya top up ovo lwt internet banking.. kepotongnya kok 2 kali min,1
2019-04-01 13:12:22+00:00,"@bankmandiri Sama2 Pak Rafa

#tebakanmandiri",1
2019-04-01 13:11:41+00:00,"@bankmandiri Sama2 Pak Rafa dan Amin

#tebakanmandiri",1
2019-04-01 13:09:25+00:00,@bankmandiri sama sama bapak Rafa,1
2019-04-01 13:04:03+00:00,"@MufassirSocheh Hallo Bpk Mufassir, perihal pembukaan mandiri TabunganMU di luar daerah domisili KTP tersebut dapat Bpk lakukan dengan melampirkan surat keterangan domisili atau surat keterangan bekerja dan diserahkan ke Kantor Cabang Bank Mandiri terdekat dengan membawa dokumen lain berupa (1)",1
2019-04-01 12:43:27+00:00,"@sesey Baik Bpk/Ibu, mohon maaf atas ketidaknyamanannya. Perihal tsb kami persilahkan mencoba kembali beberapa saat kedepan dgn melakukan clear chace pada device yg digunakan dan kami sarankan menggunakan data reguler ya. Tks ~ Rafa",1
2019-04-01 12:38:28+00:00,"@sesey Halo Bpk/Ibu, kami ifnormasikan saat ini layanan mandiri online terpantau normal ya. Tks ~ Rafa",1
2019-04-01 12:35:39+00:00,"@MuelMueng Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Rafa",1
2019-04-01 12:35:17+00:00,"@maswan30 Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Rafa",1
2019-04-01 12:35:01+00:00,"@shantyhera_ Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Rafa",1
2019-04-01 12:34:48+00:00,"@TukangCilodong Halo Bpk/Ibu, perihal tsb kami sampaikan via DM ya. Tks ~ Rafa",1
2019-04-01 12:34:36+00:00,@muhammad_adityo Mhn maaf Bpk Dityo atas ketidaknyamanannya. Utk perihal tsb menjadi perhatian bagi kami agar dpt terus menerus meningkatkan pelayanan kpd seluruh nasabah Bank Mandiri. Agar dpt dilakukan pengecekan lebih lanjut mhn info alamat email yg digunakan ya. Tks~Rady,1
2019-04-01 12:34:20+00:00,"@WAdriyati Baik Ibu Wati, mohon menunggu balasan kami via DM ya. Tks ~ Rafa",1
2019-04-01 12:31:14+00:00,Atau kalo mau nabung Uang hasil akhirnya berupa emas biasanya bank2 syariah nih juaranya. Setauku bank mandiri syariah ada nih. Eh pegadaian juga ada tabungan jenis ini kalo ngga salah. :)),1
2019-04-01 12:27:42+00:00,"Sebenarnya kalo jeli beberapa bank memiliki jenis tabungan dengan gratis administrasi bulanan dengan syarat nominal tertentu.
misalnya aku punya tabungan di Maybank Indonesia gratis admin min saldo ditabungan 2.5 juta tiap bulannya :)) lumayan kan.
bank mandiri juga ada :))",1
2019-04-01 12:26:23+00:00,"@askmenfess Mandiri.
Karena nama bank nya mandiri jadi kek biar buat memotivasi utk mandiri. Yaitu dengan nabung di bank mandiri wkwkwk ga danta emg 🤣",1
2019-04-01 12:17:06+00:00,"@adrian_wijayaa Halo Bpk Adrian, dpt kami informasikan mandiri e-cash sdh beralih menjadi Link Aja. Jika terdapat sisa saldo mandiri e-cash, Bpk dpt melakukan penarikan saldo dgn cara tarik tunai di ATM/Agent, transfer ke rekening Bank Mandiri / membelanjakan saldo mandiri e-cash tsb. Tks~Rady",1
2019-04-01 12:15:22+00:00,"Akan Terbitkan MTN US$ 2 Miliar dalam Euro, Bank Mandiri Kantongi Peringkat Baa2 https://t.co/1qcTbPCsoc #BankMandiri",1
2019-04-01 12:13:33+00:00,@WAdriyati Agar dpt kami lakukan pengecekkan mohon informasi nama dan nomor pelaporan via DM ya. Tks ~ Rafa,1
2019-04-01 12:12:44+00:00,"@Nindy_LR Terimakasih atas partisipasi yg diberikan, semoga beruntung ya. ~ Rafa",1
2019-04-01 12:12:08+00:00,@bankmandiri Saya sudah dapat nomor pelaporannya. Tapi belum ada perkembangannya sampai sekarang,1
2019-04-01 12:09:44+00:00,"@WAdriyati Selamat malam Ibu Wadriyati, mohon maaf atas ketidaknyamanannya. Mohon menunggu balasan email kami ya, karena saat ini email kami dalam antrian, apabila berkenan Ibu dpt menghubungi layanan mandiri call 14000 utk tindaklanjut. Tks ~ Rafa",1
2019-04-01 12:07:11+00:00,"@bankmandiri selamat malam, mau tanya soal laporan saya soal top up ovo tapi tidak masuk ke ovo, saldo tetap berkurang. Itu gimana ya? Lambat sekali balasan emailnya.",1
2019-04-01 12:00:38+00:00,"@Pipihpiong Halo Ibu Luthfia, mohon maaf atas ketidaknyamanannya. Utk perihal nomor telp rumah dapat diganti dgn nomor prabayar/no HP ya. Tks~Dodi",1
2019-04-01 11:38:37+00:00,"@rusdimochamad Halo Bpk Rusdi, mohon informasi lebih lanjut terkait perihal yg Bpk maksud melalui DM ya. Tks~Aini",1
2019-04-01 11:36:00+00:00,Polda Diminta Usut Dugaan Pencucian Uang Kadikjar dan Bank Mandiri Terkait Dana Bos https://t.co/FIPNrxbQy3 https://t.co/Jbe1Dx87G2,1
2019-04-01 11:35:56+00:00,"@mandiricare kak mau tanya, cara penarikan dana di mandiri e-cash gimana ya? saya login kenapa tidak bisa ya, apa bisa di bantu cs di bank mandiri? tolong di bantu dan di respon makasih",1
2019-04-01 11:24:15+00:00,"@Pascal_194 Terima kasih Bpk Pascal atas partisipasinya, semoga beruntung. Tks~Dodi",1
2019-04-01 11:16:04+00:00,"@Pipihpiong Halo Ibu Luthfia, mohon maaf atas ketidaknyamanannya. Utk perihal nomor telp rumah dapat diganti dgn nomor telp kantor atau nomor prabayar ya. Tks~Aini",1
2019-04-01 11:11:25+00:00,"Petugas tetap bilang harus ada nomor telpon rumah. Kalau tidak ada , bisa cantumin nomor telepon rumah teman, tetangga atau saudara yang dekat dengan rumah kita. Toh saya buka rekening @bankmandiri kan karena saya mau nabung. Kenapa harus dipersulit seperti itu?",1
2019-04-01 11:11:24+00:00,Sedangkan saya tidak ada nomor telpon rumah. Saya minta solusi sama petugas CS @bankmandiri untuk mencantumkan nomor telpon kantor boleh atau tidak? Jawaban boleh asal harus menyertakan surat keterangan dari kantor.,1
2019-04-01 11:08:47+00:00,Ada 5 #tebakanmandiri @bankmandiri https://t.co/aJRZLUV3JB,1
2019-04-01 11:02:50+00:00,"@muliasm @mandiricare Sama-sama Ibu Mulia, semoga berkenan dgn informasi yg kami sampaikan :) Tks~Aini",1
